label,text
0,"JA NAISETHAN KÄYTTÄYTYVÄT KESKENÄÄN KUIN NAISET TEKEVÄT. JUORUAVAT, JA KEKSIVÄT MIELIKUVITUKSISSAN LISÄÄ JUTTUJA, PANETTELUVIMMASSAAN."
1,"Tarkoitin, että rangaistuksena seisominen oli lievempi, koska se tuli vain kahdelle."
1,"Kun Markkaset hankkivat dokumentin, mistä hylkäyksen syy (alipaino) näkyy, koetetaan nyt tuollaista."
2,Todella hieno saavutus.
1,"Miksi,ei uudessatestam.ole lepopäivä kaskyä,se on niin hankala toteuttaa käytännössä."
1,"Löytyi sieltä muutama paikka joissa oli käypä vaihtokurssi, mutta ehkä 1-2/10 paikassa."
1,Vastaan kuitenkin:
1,Jollekkin hyvälle
1,taitaakin kertoa jostain muusta.
1,Mutta asiasta toiseen.
1,"hain niitä apteekista juuri viikko takaperin kaiken varalla, ja silloin farmaseutti kielsi antamasta niitä koiralle."
1,Nyt ei ole kyse lapsien synnyttämisen mielekkyydestä maailman olosuhteisiin vaan lapsien surmaamisen mielekkyydestä abortissa.
1,Koko hommahan perustuu siihen että on aina uusi samanlämpöinen vesi käytettävissä.
1,Aikaa ennenkuin olin edes kuullut mitään feminismistä.
1,Motarilta käännytään harvemmin (=ei koskaan) vasemmalle.
1,"Ok, eli mielipiteitä on siis monia."
1,"Tastulan kysymykseen lasten yhä kasvaviin psykkisiin häiriöhin - kun äidit ovat aina töissä - Halonen vastasi, että lasten pitäisi ottaa vastuuta itsestään eikä olla niin itsekkäitä."
0,"Auttakaa, mua pelottaa!"
1,"Aivan pienenä,melkein näkymättömänä,katsoisin rakkauden kasvoihin..."
1,"Kukaan ihminen eikä mikään henkivalta ole silloin enää uhkana, ja soisin minäkin niin milelläni tämän Jumalan rauhan jokaiselle ihmiselle."
1,"Nuo lämpötilathan tulevat ihan yksinkertaisella laskennolla, kun hyötysuhde on noin 50% tai hieman enemmän."
1,"10-20 vuodenkin ikäerolla pareja on kuitenkin pilvin pimein, ehkä enemmän 10-15 vuoden ikäerolla mutta siis, kun isommatkaan ikäerot ei nyt mitään ennenkuulumatonta ole."
1,"3-4dl puolukoita -1 purkki maitorahkaa -n.1-2dl maitoa -1RLK vaniliini sokeria -makeutusainetta soseuta sauvasekoittimella puolukat,lisää makeutusainetta(esim n.40kpl hermesetas""nappeja"",lisää n.1 rlk vaniliini sokeria,maitorahka,vaahdota sauvasekoittimella n.2dl rasvatonta maitoa(kyllä vaahtoutuu)kaada se kans sinne joukkoon,nyt kaikki ainekset sekaisin ja kas,kas,valmista tuli."
1,....paikka johon menisin muiden suosituksesta.
2,Joku pieni runo tähän iltaan?kiitos etukäteen..
2,Syö pikaravintolassa niin siellä on rasvaista ruokaa nii varmasti lihot!! :)
1,meneeköhön fyrkat hukkaan nyt...43egee maksoi..joku sigrapills.comin kautta tein tilauksen..vieköhän kauan ennenku tulee...onkos ollu mitään haittavaikutuksia..olen 30v ja ihan ok yleiskunnossa..
2,"Vatsalaukku täytyy ensin vuorata vähintään yhdellä Eurokossulla,jos tollaisia mehuja meinaa juoda :-)))"
1,loppuosa sakoista meneekin ulosottoon .....
2,"Kaunista, kaunista..."
1,saa sotaveteraanii...MUTTA arvostan niit niiiin paljon että...MELKEIN jo oon sellai.
1,vero valituksista
2,Hyvää päivänjatkoa!
1,mutta se maksaa fyffee...
1,"Se on synkkää luettavaa, ja osoittaa että moiseen vaistonvaraiseen vihaan sortuvat usein muutenkin ovat ihmisinä jo kaltevalla pinnalla."
1,"Osaisiko joku kiva kertoa, millaisia markkereita on otsikossa mainituissa trisomioissa nähtävillä 3d ultrassa viikolla 13+?"
1,Mies kuolee ja muehellä jonkun verran parempi eläke josta nainen saa osa lopun elämää .
1,"Itse olen v:sta 94 autoillu aluksi minillä (kitkat), sierralla (aluksi nastat, hankin siihen kitkat), sitten pösö 309:llä (kitkat), sitikka BX:llä (kitkat), 4x4 pickupilla (M/T:t, ei nastoja) ja nyt sitten maasturilla (samat M/T:t ilman nastoja)."
1,"Kyllä meitä on, ja paljon."
1,kysyy enemmän kuin kymmenen viisasta ehtii ja pystyy vastaamaan.
1,Lähinnä tulee mieleen viimeaikoina buggista käydyt keskustelut.
1,"Eivät ole rähmällään, kuten Suomi!"
1,"Tutki lisää nimimerkeillä tämän enni-mummo ja fennis bloggailevan ihmispolon kirjoituksia, niin huomaat, että ihan kaikki muumit ei ole enni-mummolla laaksossa :o("
1,Imago
1,mutta sehän siinä onkin ettei rakasta saa satuttaa.
1,Lisäksi pentu oppii aikuiselta koiralta miten ihmisten kanssa ollaan.
1,1060 e/kk
1,en tarkoittanut teitä.
1,Onneksi Islam ei ole Sinua vielä pilannut.
0,kaikenlaisen vieraan uskonnon ulkoisia puitteita on vältettävä valtaväestön ärsyttämisen vuoksi!
1,en oo kuullut tai ainakaan ei vaikuta tutulta.No ei se kyllä kirpase jos siinä on ne kaikki tarvittavat.
1,"Suosittelen, antaa näkökantoja molemmille."
1,kokemuksia olis täältäkin kiva kuulla? netistä(google) ei kovinkaan löytyny tietoa värkistä.
1,Luo köyhän niin kuin rikkahan
1,"Myös Aspergillus-homeet tuottavat erilaisia toksiineja, joista esim. tremorgeenit ovat hermomyrkkyjä ja aiheuttavat syöpää, aflatoksiinit ovat toksisia hermokudokselle ja aiheuttavat maksavauriota, ja okratoksiini A vaurioittaa munuaisia.6 Penicillium-home voi tuottaa toksiineja, kuten okratoksiinia, joka on hermostoon vaikuttava toksiini ja aiheuttaa mm."
0,Kansan ääni-lehdykkä ei saa edes otetta kakkakikkareesta siellä puuceessä ja joutuu huonona varusteena hylkyyn kompostiläjään.
2,"Hyvä miettiä jo etukäteen kaikki vaihtoehdot, kiitos!"
1,luulin että vaan vesivoimaa..
1,"Hintaa en pannut mieleen, mutta ohikulkiessani havaitsin puolalaisia mansikoita."
1,Kuinka todellisena pidät sitä mitä puhutulla kielellä ilmaistaan?
1,Joskus minuakin on nälvitty.
1,"Vielä toinen sanoi: 'Minä otin vaimon, ja sentähden en voi tulla.' 14:21"
1,Ottaa ihan hyvin veden sisälle mutta poistaa sen samantein eli toisinsanoen vesi vain virtaa koneen läpi eikä tapahdu mitään.
1,Taistelee.
1,Ja vain jätän puhumatta.
0,Tässä on se kiusallinen pikku yksityiskohta että Pierurewan kyvyt eivät riitä ymmärtämään eroa paikallisen ennätyslämpimän kuukauden välillä ja globaalisti ennätyslämpimän kuukauden välillä.
1,mitä hittoo sisäinen kauneus tärkein jne mut ulkoista unohtamatta..
1,En tiedä onko tästä mitään apua mutta...
2,naurettavaa =D
1,hohto on menny niinkui autopuolellakin
1,Mitä ajattelet?
1,He ottavat vaarin varoituksista.
1,ystävällisin terveisin eräs teologian opiskelija
1,Joka asiassa.MONESTA SAAMME Soinia kiittää.
1,Kolmastoista välitystuomioistuimen valituslautakunta Joka koostuu:
1,Suomalaiset on hölmömpiä.
1,Kulutuslukema keskikulutusmittarista.
1,tuleeko myös äidinkieleltään venäjää puhuvien osallistua yhdys sana kampanjaan?
1,maksoi 400 euroa
1,Valojen turha räpsyttely voi vain aiheuttaa hämmennystä muissa autoilijoissa.
1,"Jaa, mutta niitähän tehdään jo."
1,Tytössä/Pojassa kiinnität huomiota []Pituuteen [X]Vartalon muotoon/kokoon [X]silmiin [X]kasvoihin [X]hiuksiin []huuliin []hartiohin []selkään []takapuoleen []rintoihin/rintakehään []vaatetukseen/tyyliin
2,Luotettava ystävä hakusessa! =)
1,"Äitee totesi, että kyllä se maaliman epävarmin ehkäsykeino on tuo keskeytetty yhdyntä, elikkäs kylläpä se on mahdollista."
1,muistokirjaan elämännuotit rakentamaan.
1,"Koska ei ole ollut ihmisiä, joiden kanssa harrastaisin jotain muutakaan."
1,Söin Roaa 5 vuotta...
1,"No, omakin mielenkiinto heräsi, ja jotain pikaisesti googlesta löytyikin, tässä siis jokusia ohjeita/ideoita, ja googlesta löytyy rajattomasti kun googlaa vaikkapa sanoilla PRIZE RIBBON:"
0,Tetenkin olen vihainen.
2,Kiitos vastauksesta.
1,Työtä suomalaisille.
1,Olenpahan vaan poistanut ei toivotun möykyn elimistöstäni joka on lailla sallittu.
1,voix olla et se ei onnistuiskaan tai et se ei jotenki mahtuis?
1,Kohteessa täytyy olla lämmintä että kerkee hyvin ruskettuu (heh) ja muutenkin karkuun tätä Suomen kylmyyttä.
0,"Hävetkää ja ajatelkaa ensin, ennenkuin leimaatte jonkun henkilön."
1,"Eivät nämä viat kerralla ole tulleet, mutta esiintymistiheys on auton vanhetessa kasvanut luvattoman suureksi."
1,Testattu.
1,Silmälapusta en suoralta kädeltä muista oliko hänellä sellainen vai ei elämänkerran mukaan.
1,Onko jossain saatavilla 2006---&gt; 5d malliseen civicciin kromisia peilinkuoria?
1,"adventtisunnuntaina mun mielestäni on ""virallinen"" pikkujoulu..."
1,"Yksi kissa puree toinen ei, toinen luottaa ja toinen ei..."
1,"Luther eräässä saarnassaan:""Uskon pitää löytymän jo ennen tai ainakin kasteessa, sillä muutoin ei lapsi pääse vapaaksi synnistä ja perkeleestä."""
1,"Ero Jumalasta on kauhea asia nyt ja tulevaisuudessa, se ei tarkoita ""melkein mitä tahansa"", vaan tyhjää oloa ja kuitenkin olemassa oloa."
1,"Ei mitenkään, ellet tee parannusta"
1,"Näin tein ainakin aikoinaan Mersussa, jossa pyyhkijän sulka olisi maksanut 300 mk."
1,"itse olen jonkun aikaa käyttänyt ja hyvin on ""toiminut""..."
1,Onneksi voi vapaasti valita mihin menee.
1,PerusS nousu alkanut
1,Cesium-137 löytyy muuten ydinaseista.
1,Siete molto piu sciocco a che cosa stavo pensando.
1,Jauhat viher-vasemmiston kompostia.
1,Mahdat olla oikein Asiantuntija?
1,End Sub
1,"Mutta luulen että monikaan ei tiedä, missä oman auton/vaunun korvausilma-aukot sijaitsevat."
1,"Puhumattakaan siitä, että esim. Espanjassa tehdään bisnestä tekemällä kodittomia koiria, eli siellä tietentahtoen teetetään pentuja, joita myydään sitten kodittomina hylättyinä pentuina."
1,Oli siinä papin tyttärellä kestäminen.
1,Kyllä Jumalanne rankaisee kaikkia jos ei noudateta käskyjä raamatun mukaan.
2,JIHHUU!!!
1,"Ja entä jos vampyyrini saavat lapsia, eihän ne voi hoitaa niitä päivisin, kun sillon pitää vaan nukkua?"
1,"Se vielä jäi sanomatta näin esimerkin muotoisesti, että jos korjaamme yhdessä vaikkapa autoa, ja sitten jokin moottorin osa kuumenee liikaa tms., niin aivan hyvin voimme tokaista 'olemme kriittisellä rajalla tuon lämpötilan suhteen' tai jos olemme hoitamassa ydinreaktoria, niin voimme sanoa 'olemme kriittisellä rajalla ydinreaktorin räjähtämisen suhteen', vaikka emme olisikaan itse siellä moottorin seassa tai ydinreaktorin sisällä."
1,väänänenkin on kovempi kuin tapsa.
1,"Kylläpä olisinkin ollut pettynyt, jos ei kukaan olisi vastannut noin."
0,Kokeile perkele äläkä viisastele.
1,Tahtoo lisää...
1,Hienoa että olet valinnut kestovaipat!
1,Jumala on kaikkivaltias ja hänelle kaikki on mahdollista
1,kyllä ilman muuta himmentimet täytyy olla.
1,"Menikö Suomen lupaus takauksiin tässä nyt sitten vai, ja lähtee Kataisen taskussa sunnuntaina Brysseliin?"
1,"Apoptosis, sometimes called cellular suicide,"" is a normal, programmed process of cellular self-destruction."
1,Älä mene lankaan.
1,SYVÄ KYYKKY.
1,Älkää kansalaiset menkö halpaan.
1,"Itseäni tuollainen tilastointi kuitenkin epäilyttää, koska se viittaa siihen, että karismaattis-helluntailaiset omivat itselleen niitä, jotka kuuluvat hyvinkin erilaisiin uskonnollisiin suuntauksiin/lahkoihin."
1,Kaikki kuluneet osat uusitaan.
1,Se riippuu mitä olemme tehneet elämämme aikana.
1,"Mt.16:27 ""For the Son of Man will come in the glory of His Father with His angels, and then He will reward each according to his works."""
1,"...on varmaan 50 000 e, liittymät + ulkorakennus lisättynä vielä tuohon 100 000 e."
1,"Lapsi, joka saa osakseen arvostelua, oppii tuomitsemaan."
1,Siinä on ehkä kärsivällisyys ok eikä miehen puolelta välttämättä tule ruusuisia sanoja aina..
1,"Niillä on myös sähkövaraus ja sähkökenttä, Kun ne pallerot liikkuvat nuodostuu niiden ympärille nagneettikenttä, jonka suunta on kohtisuora liikesuuntaan nähden."
1,"Ja aivan, koneelle päästään heti kun tuoreita viestejä ilmestyy palvelimelle -&gt; yhteys on aktiivinen, jolloin kone voidaan tarkasti jäljittää ja käyttää hyödyksi."
1,"Hei Liisa,"
1,mä asun Lahdessa ja olen jo kotimatkalla!
1,"Puhutaan ja puhutaan tiekennuksista, mutta mitään ei panna täytäntöön."
1,"Huolehdi kuitenkin, että koirat ovat asiallisesti hoidettu!"
1,"Paavin terveys on myös selvästi heikentynyt, hän ei enää jaksa kunnolla kävellä, kasvot ovat vaaleat ja laihat sekä käden liikkeet hitaat."
1,"Niskasärky voi olla tosiaan hirveä tiedän kokemuksesta ja hermokivut käsiin mukaanluettuna olen vuoden käyttänyt Oxycodonia max päivä 100mg siinä on lyhytvaikutteinen ja pitkävaikutteinen samassa ovat auttaneet aika hyvin nyt lääkäri ehdotti että siirryttäisiin Tramaliin 300-400mg vrk:ssa katsotaan auttaako kipuihin, on käytetty Fentanyl, Norspanlaastarit, Fentanyl auttoi melko hyvin luovuin siitä melkein 2 vuotta sitten kahdessa viikossa, lääkkeitä on pakko käyttää kun on kovat kivut."
1,"Vanha keskustelu joo, mut päätin vastata.😂"
0,"Mulla on atooppinen iho ja tää on menny nyt raskausaikana ihan kamalaksi, puolessa välissä raskautta mennään..."
1,Myös helixit on tehty ampumalla juurikin tuohon yläasteaikaan kun ei tiennyt riskeistä eikä ehkä välittänytkään.
1,Ainakaan taitavat tosikuvaajat.
1,Niin sisäänpäin lämpiävää porukkaa..
1,Virtaa riittää näköjään määrättömästi.
1,syö melkein mitä vaan niin massu turpoaa ja alkaa kertyä ilmaa ja kurisee ja kouristelee.
1,"Vai miten pystyt selittämään, että sinua esim häiritsee, että esim Frankfurtin, Dubain ja Madridin kentillä voi polttaa??"
1,Kuitenkin aina voittaa se halu auttaa ja olla ihminen ihmiselle.
1,"MATT LAUER: --ja lopettaa kaiken."""
1,Erityisesti minun kirjoitukseni sopii juuri Sinulle Richard!
1,Pienenä pelkäsin poliota yms...
1,"Aika pienestä olet päätellyt, että olen hyvännäköinen..."
1,Liian aneemisen näköistä kun kaikkissa on sama kuvake.
1,Yleensä penikkakäynnistys eli 2-pyttyinen bensakäyttöinen käynnistysmoottori.
2,Ei oo tapahtunu mitää =)
0,Vähä ku mua ällöttää tuo läskin sisään uponnut kihlasormus.
1,"Emme voi väittää jotain asiaa totuudeksi, jos emme tiedä siitä varmasti ihan kaikkea, sen sijaan voimme väittää jotakin asiaa todennäköisimmäksi."
1,Sai niitä aika monta....
1,"mutta tämäkin on sitten vain yksi mielipide monien joukossa, jokainen tekee tavallaan"
1,serpico ja hikinen iltapäivä ovat todellakin nautittavaa katseltavaa.
1,"Lapsuuteni oli muutenkin rankka, sillä olin koulukiusattuna suurimman osan ala-asteesta ja koko yläasteen."
1,Lapsi parat..
1,Enpä ole ollut niissä läsnä.
1,What if your partner has genital HSV-2 and you perform oral sex on him or her?
0,"Toivottavasti saat jonkun sairauden ja joudut miettimään asiaa uudestaan, aivovauriohan sinulla jo on."
0,Naurettava ajatus!
1,"Jos kuitenkin takaajaehdokas on esimerkiksi jättänyt omat lainansa maksamatta, pankki ei uskalla sellaista henkilöä takaajaksi ottaa."
1,"Kyllä koko kristinuskon perusta on melkoisen hatara, kuten kaikkien muidenkin uskojen perusteet: legendat muuttuvat tosiksi sellaisten ihmisten päissä jotka haluavat niihin uskoa."
1,helmi
2,"Voimia sinulle Marko, jos luet tämän:)"
1,Totuuden ja suoraan puhumisen voi esittää monella tavalla.
1,"
-1	0	0	0	2										0	0	2	7	comments2007f.vrt 1496313	ei ole!
-1	0	0	0	2										0	0	10	7	comments2009b.vrt 489644	Ei se aina ole niin yksinkertainen asia.
0	0	0	0	3										0	1	9	7	comments2013b.vrt 2060749	Vaaditaanko sitä sefulta tällä foorumilla?
0	0	0	0	3										0	0	12	7	comments2012b.vrt 588790	Loputtomiin ei voi pysyä – salassa!
0	0	0	0	3										0	-1	6	7	comments2010e.vrt 3720335	Ei ole mitään uutta auringon alla.
0	1	0	0	4										1	0	17	7	threads2009a.vrt 3933682	Kesä: kalojen kesästä tulee varsin mielenkiintoinen.
0	-1	0	0	2										0	-1	16	7	threads2009b.vrt 5846216	Kuitenkin minusta tuntuu, niinkuin ihmisillä ei olisi aikaa minulle.
0	0	0	0	3										0	-1	1	7	comments2009b.vrt 3378264	Minun koirani tuli ystäväperheestä eikä miltä tahansa kasvattajalta.
0	0	0	0	3										1	1	13	7	comments2013e.vrt 2983164	Keskustassa on paljon pieniä yrityksiä joiden elin ehto on keskustan kehittyminen.
0	0	0	0	3										0	1	19	7	threads2009a.vrt 4479070	Mutta ei ole helppoa Hamiltonillakaan tällä hetkellä, mm-johdosta huolimatta.
-1	-1	-1	-1	1										0	-1	7	7	comments2007d.vrt 2451333	he eivät tiedä mitä tekevät !
0	0	0	0	3										1	1	11	7	comments2017e.vrt 2581244	A: Radiohiiliajoitus toimii vain orgaaniseen materiaaliin.
-1	-1	-1	-1	1										0	-1	20	7	comments2015f.vrt 1487580	Se se vasta säälittävää onkin!
0	0	0	0	3										1	1	15	7	threads2005a.vrt 4879227	Lisäksi ei ne puolustajatkaan sen huonompia ole kuin Suomella.
0	0	0	0	3										0	-1	9	7	comments2008e.vrt 1698216	Olen hakenut apua ja pian alkaa jutustelut.
0	0	0	0	3										0	-1	10	7	comments2012c.vrt 2225666	Syön hyvin mutta paino ei tule?
0	0	0	0	3										0	0	20	7	comments2015d.vrt 834835	Jos teillä käy joskus flaksi, muistakaa edetä pienin askelin.
-1	-1	0	-1	2										1	-1	2	7	comments2012c.vrt 1310556	Kyse on siitä, että kun olen tekemässä aloitetta, nainen heti suuttuu ja alkaa tulla sitä Painu vittuun siitä-settiä.
-1	0	0	0	2										0	1	13	7	comments2006a.vrt 3043707	sorry vaan jos olet kokeunut tämän kiusana.
0	0	0	0	3										0	1	11	7	comments2017e.vrt 2314942	Verkossa voi tehdä anonyyminä!
0	0	0	0	3	0	0	0							0	-1	1	7	comments2011e.vrt 154870	Luulin, että kysyjä haluaa tietää, onko jokin este muuttaa omaisuus osakkeista tai kiinteistöstä rahaksi ja koska tämä este poistuu.
0	0	0	0	3										0	-1	6	7	comments2013b.vrt 3283752	silti niiden näkyvät yhtenä laiteena.
1	1	1	1	5										1	-1	5	7	comments2008c.vrt 2554084	vastauksesta :)
0	0	0	0	3										-1	-1	3	7	comments2008d.vrt 1427915	Pyysivät laittamaan tämän tukiteräksen, vaikka vanhan rakennuksen yläpohjalankku tukee seinää myöskin.
0	0	0	0	3										0	-1	19	7	comments2005d.vrt 550448	Niinpä minäkin käyn siellä nykyään vain kavereitani tapaamassa - silloin kun jaksan sinne raahautua.
1	1	1	1	5										0	1	19	7	threads2009b.vrt 5547102	Mukavaa päivää kaikille!
0	0	0	0	3										1	1	15	7	comments2009d.vrt 4087145	Se ei kyllä täsmännyt oireihini ollenkaan.
0	0	0	0	3										0	0	9	7	comments2015c.vrt 2950070	Jokainen auto ollut joskus uusi...
0	0	0	0	3										1	0	14	7	threads2011a.vrt 4118407	Mikä on yleinen menetelmä löytää kahden käyrän leikkauspiste(et).
0	0	0	0	3										0	1	16	7	comments2016a.vrt 255731	Jeesuksen vertaus rikkaasta miehestä ja Lasaruksesta antaa meille kuvan siitä, mitä ihmiselle tapahtuu välittömästi kuoleman jälkeen (Luuk 16:22-31).
0	0	0	0	3										0	-1	14	7	comments2011d.vrt 613725	TM:n loppukommentti  herkkä kuin kilpahevonen"""
1,Paik. vedellä voi esim.
0,"jumalauta et riipii, sen takia ostin auton"
1,"Joku tietysti taas huomauttaa, että vielä parempi olisi jos olisin säästänyt suoraan osakkeisiin ilman välikäsiä ja tilinhotomaksuja, mutta itse olen kokenut että rahat pysyvät tällä tavalla varmemmin tallessa heräteosotoksilta."
1,"Ihmeteltiin ensin jonkun marsua/hamsteria häkissä, joka ensin oli välinpitämätön, sitten yhtäkkiä todella kiinnostunut meistä, melkein inhimillinen."
